timestamp,responseTime,criteria
2019-04-01 21:50:43.696901,0.063761,Baseline
2019-04-01 21:50:43.757680,0.058202,Baseline
2019-04-01 21:50:43.822898,0.061336,Baseline
2019-04-01 21:50:43.890611,0.064213,Baseline
2019-04-01 21:50:43.957402,0.062993,Baseline
2019-04-01 21:50:44.023961,0.06386,Baseline
2019-04-01 21:50:44.090265,0.062806,Baseline
2019-04-01 21:50:44.159489,0.065375,Baseline
2019-04-01 21:50:44.224436,0.060823,Baseline
2019-04-01 21:50:44.288206,0.06124,Baseline
2019-04-01 21:50:44.359004,0.067984,Baseline
2019-04-01 21:50:44.425889,0.064244,Baseline
2019-04-01 21:50:44.489960,0.060538,Baseline
2019-04-01 21:50:44.558466,0.064433,Baseline
2019-04-01 21:50:44.620910,0.058856,Baseline
2019-04-01 21:50:44.683548,0.060257,Baseline
2019-04-01 21:50:44.751089,0.064293,Baseline
2019-04-01 21:50:44.814575,0.060876,Baseline
2019-04-01 21:50:44.880582,0.062656,Baseline
2019-04-01 21:50:44.949991,0.066473,Baseline
2019-04-01 21:50:45.017188,0.063924,Baseline
2019-04-01 21:50:45.083844,0.063016,Baseline
2019-04-01 21:50:45.148294,0.060632,Baseline
2019-04-01 21:50:45.212456,0.060617,Baseline
2019-04-01 21:50:45.276803,0.060526,Baseline
2019-04-01 21:50:45.340811,0.061105,Baseline
2019-04-01 21:50:45.410009,0.065353,Baseline
2019-04-01 21:50:45.473585,0.060256,Baseline
2019-04-01 21:50:45.537122,0.060991,Baseline
2019-04-01 21:50:45.603841,0.063481,Baseline
2019-04-01 21:50:45.667518,0.060344,Baseline
2019-04-01 21:50:45.729246,0.057673,Baseline
2019-04-01 21:50:45.792392,0.060796,Baseline
2019-04-01 21:50:45.861274,0.06538,Baseline
2019-04-01 21:50:45.925778,0.060869,Baseline
2019-04-01 21:50:45.988249,0.058984,Baseline
2019-04-01 21:50:46.052653,0.060838,Baseline
2019-04-01 21:50:46.118801,0.062589,Baseline
2019-04-01 21:50:46.181063,0.05827,Baseline
2019-04-01 21:50:46.245738,0.061687,Baseline
2019-04-01 22:10:42.595259,0.063829,CPU Usage
2019-04-01 22:10:42.670864,0.070598,CPU Usage
2019-04-01 22:10:42.737057,0.062629,CPU Usage
2019-04-01 22:10:42.801231,0.061126,CPU Usage
2019-04-01 22:10:42.865929,0.061329,CPU Usage
2019-04-01 22:10:42.931082,0.062476,CPU Usage
2019-04-01 22:10:42.996779,0.06261,CPU Usage
2019-04-01 22:10:43.062863,0.063266,CPU Usage
2019-04-01 22:10:43.137013,0.069989,CPU Usage
2019-04-01 22:10:43.204102,0.063706,CPU Usage
2019-04-01 22:10:43.268258,0.060573,CPU Usage
2019-04-01 22:10:43.328059,0.057136,CPU Usage
2019-04-01 22:10:43.392490,0.06165,CPU Usage
2019-04-01 22:10:43.459640,0.064664,CPU Usage
2019-04-01 22:10:43.522310,0.060084,CPU Usage
2019-04-01 22:10:43.587752,0.062198,CPU Usage
2019-04-01 22:10:43.652595,0.061541,CPU Usage
2019-04-01 22:10:43.716979,0.060821,CPU Usage
2019-04-01 22:10:43.782366,0.062131,CPU Usage
2019-04-01 22:10:43.846526,0.061013,CPU Usage
2019-04-01 22:10:43.908393,0.058169,CPU Usage
2019-04-01 22:10:43.972367,0.060671,CPU Usage
2019-04-01 22:10:44.037025,0.06216,CPU Usage
2019-04-01 22:10:44.101714,0.062343,CPU Usage
2019-04-01 22:10:44.165669,0.060967,CPU Usage
2019-04-01 22:10:44.228768,0.060316,CPU Usage
2019-04-01 22:10:44.293209,0.061252,CPU Usage
2019-04-01 22:10:44.355338,0.058637,CPU Usage
2019-04-01 22:10:44.424600,0.066935,CPU Usage
2019-04-01 22:10:44.488691,0.060533,CPU Usage
2019-04-01 22:10:44.557367,0.064972,CPU Usage
2019-04-01 22:10:44.624669,0.063332,CPU Usage
2019-04-01 22:10:44.691555,0.06427,CPU Usage
2019-04-01 22:10:44.758144,0.063419,CPU Usage
2019-04-01 22:10:44.822187,0.061305,CPU Usage
2019-04-01 22:10:44.886558,0.061322,CPU Usage
2019-04-01 22:10:44.951959,0.062194,CPU Usage
2019-04-01 22:10:45.017307,0.06149,CPU Usage
2019-04-01 22:10:45.080459,0.059713,CPU Usage
2019-04-01 22:10:45.144159,0.061146,CPU Usage
2019-04-01 22:10:45.212846,0.062106,CPU Usage
2019-04-01 22:10:45.287392,0.060044,CPU Usage
2019-04-01 22:10:45.356615,0.066239,CPU Usage
2019-04-01 22:10:45.419774,0.060818,CPU Usage
2019-04-01 22:10:45.484654,0.061993,CPU Usage
2019-04-01 22:10:45.546602,0.059592,CPU Usage
2019-04-01 22:10:45.611768,0.061793,CPU Usage
2019-04-01 22:10:45.677750,0.062226,CPU Usage
2019-04-01 22:10:45.741915,0.059508,CPU Usage
2019-04-01 22:10:45.804175,0.059115,CPU Usage
2019-04-01 22:10:45.873426,0.065695,CPU Usage
2019-04-01 22:10:45.940922,0.06455,CPU Usage
2019-04-01 22:10:46.006294,0.062864,CPU Usage
2019-04-01 22:10:46.070404,0.060382,CPU Usage
2019-04-01 22:10:46.134251,0.060652,CPU Usage
2019-04-01 22:10:46.197337,0.059966,CPU Usage
2019-04-01 22:10:46.260908,0.060142,CPU Usage
2019-04-01 22:10:46.327878,0.064304,CPU Usage
2019-04-01 22:10:46.390116,0.058906,CPU Usage
2019-04-01 22:10:46.454177,0.06134,CPU Usage
2019-04-01 22:10:46.515206,0.057913,CPU Usage
2019-04-01 22:10:46.580873,0.062425,CPU Usage
2019-04-01 22:10:46.644241,0.060541,CPU Usage
2019-04-01 22:10:46.707783,0.060363,CPU Usage
2019-04-01 22:10:46.768910,0.058471,CPU Usage
2019-04-01 22:10:46.830199,0.05849,CPU Usage
2019-04-01 22:10:46.892643,0.05908,CPU Usage
2019-04-01 22:10:46.956372,0.060784,CPU Usage
2019-04-01 22:10:47.018974,0.059867,CPU Usage
2019-04-01 22:10:47.082969,0.060664,CPU Usage
2019-04-01 22:10:47.146592,0.060974,CPU Usage
2019-04-01 22:10:47.213610,0.06369,CPU Usage
2019-04-01 22:10:47.281288,0.063989,CPU Usage
2019-04-01 22:10:47.346863,0.062144,CPU Usage
2019-04-01 22:10:47.411467,0.061937,CPU Usage
2019-04-01 22:10:47.477993,0.061926,CPU Usage
2019-04-01 22:10:47.541500,0.059212,CPU Usage
2019-04-01 22:10:47.608011,0.062873,CPU Usage
2019-04-01 22:10:47.673373,0.060882,CPU Usage
2019-04-01 22:10:47.737959,0.061376,CPU Usage
2019-04-01 22:10:47.803786,0.062298,CPU Usage
2019-04-01 22:10:47.868098,0.060993,CPU Usage
2019-04-01 22:10:47.932697,0.061375,CPU Usage
2019-04-01 22:10:47.996562,0.060919,CPU Usage
2019-04-01 22:10:48.061451,0.062288,CPU Usage
2019-04-01 22:10:48.128039,0.062269,CPU Usage
2019-04-01 22:10:48.193730,0.061914,CPU Usage
2019-04-01 22:10:48.257338,0.061082,CPU Usage
2019-04-01 22:10:48.318508,0.057642,CPU Usage
2019-04-01 22:10:48.381566,0.060484,CPU Usage
2019-04-01 22:10:48.448227,0.064005,CPU Usage
2019-04-01 22:10:48.513871,0.062369,CPU Usage
2019-04-01 22:10:48.579314,0.061733,CPU Usage
2019-04-01 22:10:48.643974,0.061871,CPU Usage
2019-04-01 22:10:48.708473,0.06117,CPU Usage
2019-04-01 22:10:48.773504,0.061416,CPU Usage
2019-04-01 22:10:48.838842,0.06178,CPU Usage
2019-04-01 22:10:48.901338,0.059454,CPU Usage
2019-04-01 22:10:48.963494,0.059669,CPU Usage
2019-04-01 22:10:49.028363,0.062054,CPU Usage
2019-04-01 22:15:20.930977,0.061409,Memory Usage
2019-04-01 22:15:20.999017,0.06161,Memory Usage
2019-04-01 22:15:21.063860,0.061457,Memory Usage
2019-04-01 22:15:21.127680,0.06098,Memory Usage
2019-04-01 22:15:21.194967,0.06311,Memory Usage
2019-04-01 22:15:21.258160,0.060548,Memory Usage
2019-04-01 22:15:21.327451,0.065763,Memory Usage
2019-04-01 22:15:21.391328,0.060762,Memory Usage
2019-04-01 22:15:21.454924,0.059899,Memory Usage
2019-04-01 22:15:21.518295,0.060465,Memory Usage
2019-04-01 22:15:21.582163,0.060632,Memory Usage
2019-04-01 22:15:21.647211,0.062142,Memory Usage
2019-04-01 22:15:21.710810,0.060688,Memory Usage
2019-04-01 22:15:21.776964,0.063709,Memory Usage
2019-04-01 22:15:21.839588,0.059399,Memory Usage
2019-04-01 22:15:21.905540,0.062471,Memory Usage
2019-04-01 22:15:21.969235,0.060356,Memory Usage
2019-04-01 22:15:22.033880,0.061415,Memory Usage
2019-04-01 22:15:22.097991,0.061467,Memory Usage
2019-04-01 22:15:22.162687,0.062087,Memory Usage
2019-04-01 22:15:22.223493,0.057418,Memory Usage
2019-04-01 22:15:22.288915,0.061444,Memory Usage
2019-04-01 22:15:22.352191,0.060973,Memory Usage
2019-04-01 22:15:22.420535,0.064765,Memory Usage
2019-04-01 22:15:22.485040,0.061323,Memory Usage
2019-04-01 22:15:22.550607,0.062024,Memory Usage
2019-04-01 22:15:22.613777,0.060786,Memory Usage
2019-04-01 22:15:22.677586,0.061211,Memory Usage
2019-04-01 22:15:22.738435,0.05845,Memory Usage
2019-04-01 22:15:22.802280,0.060318,Memory Usage
2019-04-01 22:15:22.863712,0.058961,Memory Usage
2019-04-01 22:15:22.924936,0.058226,Memory Usage
2019-04-01 22:15:22.988607,0.061237,Memory Usage
2019-04-01 22:15:23.053172,0.060982,Memory Usage
2019-04-01 22:15:23.121056,0.064927,Memory Usage
2019-04-01 22:15:23.191461,0.066913,Memory Usage
2019-04-01 22:15:23.255064,0.060839,Memory Usage
2019-04-01 22:15:23.320365,0.061305,Memory Usage
2019-04-01 22:15:23.387765,0.063274,Memory Usage
2019-04-01 22:15:23.451467,0.061196,Memory Usage
2019-04-01 22:15:23.517645,0.063799,Memory Usage
2019-04-01 22:15:23.579701,0.059146,Memory Usage
2019-04-01 22:15:23.645155,0.061695,Memory Usage
2019-04-01 22:15:23.707063,0.058609,Memory Usage
2019-04-01 22:15:23.771211,0.060625,Memory Usage
2019-04-01 22:15:23.835411,0.060233,Memory Usage
2019-04-01 22:15:23.900890,0.061644,Memory Usage
2019-04-01 22:15:23.966824,0.062458,Memory Usage
2019-04-01 22:15:24.030782,0.060168,Memory Usage
2019-04-01 22:15:24.095539,0.061543,Memory Usage
2019-04-01 22:15:24.157487,0.057254,Memory Usage
2019-04-01 22:15:24.222627,0.061257,Memory Usage
2019-04-01 22:15:24.286496,0.061158,Memory Usage
2019-04-01 22:15:24.348765,0.059664,Memory Usage
2019-04-01 22:15:24.413398,0.061249,Memory Usage
2019-04-01 22:15:24.478304,0.061308,Memory Usage
2019-04-01 22:15:24.542748,0.060991,Memory Usage
2019-04-01 22:15:24.607755,0.061784,Memory Usage
2019-04-01 22:15:24.674528,0.063301,Memory Usage
2019-04-01 22:15:24.740560,0.063565,Memory Usage
2019-04-01 22:15:24.803233,0.059099,Memory Usage
2019-04-01 22:15:24.866439,0.060806,Memory Usage
2019-04-01 22:15:24.929332,0.058963,Memory Usage
2019-04-01 22:15:24.994551,0.062621,Memory Usage
2019-04-01 22:15:25.057760,0.059843,Memory Usage
2019-04-01 22:15:25.119895,0.05978,Memory Usage
2019-04-01 22:15:25.185730,0.063064,Memory Usage
2019-04-01 22:15:25.251400,0.062189,Memory Usage
2019-04-01 22:15:25.313483,0.058636,Memory Usage
2019-04-01 22:15:25.380185,0.064208,Memory Usage
2019-04-01 22:15:25.444122,0.060841,Memory Usage
2019-04-01 22:15:25.507307,0.060662,Memory Usage
2019-04-01 22:15:25.571437,0.060759,Memory Usage
2019-04-01 22:15:25.638154,0.063575,Memory Usage
2019-04-01 22:15:25.703461,0.062152,Memory Usage
2019-04-01 22:15:25.766942,0.059615,Memory Usage
2019-04-01 22:15:25.834351,0.063628,Memory Usage
2019-04-01 22:15:25.898011,0.059964,Memory Usage
2019-04-01 22:15:25.965881,0.064246,Memory Usage
2019-04-01 22:15:26.030426,0.060818,Memory Usage
2019-04-01 22:15:26.099429,0.065943,Memory Usage
2019-04-01 22:15:26.165294,0.062064,Memory Usage
2019-04-01 22:15:26.233503,0.064832,Memory Usage
2019-04-01 22:15:26.298084,0.060986,Memory Usage
2019-04-01 22:15:26.362321,0.060418,Memory Usage
2019-04-01 22:15:26.430880,0.064759,Memory Usage
2019-04-01 22:15:26.496850,0.062359,Memory Usage
2019-04-01 22:15:26.560782,0.0613,Memory Usage
2019-04-01 22:15:26.625692,0.061714,Memory Usage
2019-04-01 22:15:26.690046,0.060587,Memory Usage
2019-04-01 22:15:26.755598,0.06251,Memory Usage
2019-04-01 22:15:26.825740,0.066635,Memory Usage
2019-04-01 22:15:26.890006,0.060993,Memory Usage
2019-04-01 22:15:26.956177,0.062614,Memory Usage
2019-04-01 22:15:27.024733,0.065139,Memory Usage
2019-04-01 22:15:27.092471,0.064504,Memory Usage
2019-04-01 22:15:27.160118,0.064188,Memory Usage
2019-04-01 22:15:27.223621,0.060792,Memory Usage
2019-04-01 22:15:27.289113,0.061999,Memory Usage
2019-04-01 22:15:27.352707,0.061035,Memory Usage
2019-04-01 22:18:16.374711,0.061482,Uptime
2019-04-01 22:18:16.442281,0.063282,Uptime
2019-04-01 22:18:16.507736,0.062516,Uptime
2019-04-01 22:18:16.573072,0.062077,Uptime
2019-04-01 22:18:16.641239,0.065458,Uptime
2019-04-01 22:18:16.705426,0.061252,Uptime
2019-04-01 22:18:16.769835,0.060681,Uptime
2019-04-01 22:18:16.842580,0.068952,Uptime
2019-04-01 22:18:16.908345,0.061769,Uptime
2019-04-01 22:18:16.970749,0.05865,Uptime
2019-04-01 22:18:17.035663,0.061885,Uptime
2019-04-01 22:18:17.101334,0.062124,Uptime
2019-04-01 22:18:17.164416,0.060657,Uptime
2019-04-01 22:18:17.231218,0.06322,Uptime
2019-04-01 22:18:17.296556,0.062686,Uptime
2019-04-01 22:18:17.359762,0.059632,Uptime
2019-04-01 22:18:17.427389,0.063798,Uptime
2019-04-01 22:18:17.494016,0.063336,Uptime
2019-04-01 22:18:17.555703,0.058497,Uptime
2019-04-01 22:18:17.618738,0.060128,Uptime
2019-04-01 22:18:17.683571,0.061693,Uptime
2019-04-01 22:18:17.752929,0.066272,Uptime
2019-04-01 22:18:17.818242,0.061829,Uptime
2019-04-01 22:18:17.883001,0.061564,Uptime
2019-04-01 22:18:17.949114,0.062657,Uptime
2019-04-01 22:18:18.017595,0.065498,Uptime
2019-04-01 22:18:18.083986,0.062561,Uptime
2019-04-01 22:18:18.156442,0.069385,Uptime
2019-04-01 22:18:18.220554,0.061551,Uptime
2019-04-01 22:18:18.288599,0.064546,Uptime
2019-04-01 22:18:18.431635,0.139432,Uptime
2019-04-01 22:18:18.495632,0.060833,Uptime
2019-04-01 22:18:18.560344,0.06076,Uptime
2019-04-01 22:18:18.621779,0.058406,Uptime
2019-04-01 22:18:18.687365,0.062769,Uptime
2019-04-01 22:18:18.753162,0.061453,Uptime
2019-04-01 22:18:18.817470,0.061132,Uptime
2019-04-01 22:18:18.882666,0.062017,Uptime
2019-04-01 22:18:18.951084,0.064711,Uptime
2019-04-01 22:18:19.017318,0.063002,Uptime
2019-04-01 22:18:19.081459,0.060038,Uptime
2019-04-01 22:18:19.145328,0.060603,Uptime
2019-04-01 22:18:19.209891,0.060926,Uptime
2019-04-01 22:18:19.295022,0.080893,Uptime
2019-04-01 22:18:19.365282,0.066607,Uptime
2019-04-01 22:18:19.432473,0.064621,Uptime
2019-04-01 22:18:19.498374,0.063021,Uptime
2019-04-01 22:18:19.561574,0.060201,Uptime
2019-04-01 22:18:19.624821,0.060521,Uptime
2019-04-01 22:18:19.691227,0.06333,Uptime
2019-04-01 22:18:19.757370,0.06274,Uptime
2019-04-01 22:18:19.819691,0.059701,Uptime
2019-04-01 22:18:19.889948,0.066699,Uptime
2019-04-01 22:18:19.954102,0.060971,Uptime
2019-04-01 22:18:20.021071,0.063229,Uptime
2019-04-01 22:18:20.084978,0.060349,Uptime
2019-04-01 22:18:20.154185,0.06554,Uptime
2019-04-01 22:18:20.217582,0.060067,Uptime
2019-04-01 22:18:20.284089,0.062528,Uptime
2019-04-01 22:18:20.348722,0.061371,Uptime
2019-04-01 22:18:20.415254,0.061335,Uptime
2019-04-01 22:18:20.479459,0.060595,Uptime
2019-04-01 22:18:20.543983,0.06108,Uptime
2019-04-01 22:18:20.604717,0.058563,Uptime
2019-04-01 22:18:20.669757,0.062591,Uptime
2019-04-01 22:18:20.733696,0.061473,Uptime
2019-04-01 22:18:20.799393,0.062538,Uptime
2019-04-01 22:18:20.866499,0.064219,Uptime
2019-04-01 22:18:20.930866,0.061279,Uptime
2019-04-01 22:18:20.994934,0.060531,Uptime
2019-04-01 22:18:21.061565,0.062344,Uptime
2019-04-01 22:18:21.126318,0.060911,Uptime
2019-04-01 22:18:21.190735,0.06154,Uptime
2019-04-01 22:18:21.257646,0.062528,Uptime
2019-04-01 22:18:21.322595,0.061808,Uptime
2019-04-01 22:18:21.389455,0.063685,Uptime
2019-04-01 22:18:21.451507,0.059676,Uptime
2019-04-01 22:18:21.515642,0.061912,Uptime
2019-04-01 22:18:21.580293,0.062059,Uptime
2019-04-01 22:18:21.643219,0.059899,Uptime
2019-04-01 22:18:21.710084,0.064339,Uptime
2019-04-01 22:18:21.774105,0.060493,Uptime
2019-04-01 22:18:21.840993,0.064566,Uptime
2019-04-01 22:18:21.906839,0.062232,Uptime
2019-04-01 22:18:21.971017,0.061444,Uptime
2019-04-01 22:18:22.040139,0.065975,Uptime
2019-04-01 22:18:22.104314,0.060653,Uptime
2019-04-01 22:18:22.171038,0.062736,Uptime
2019-04-01 22:18:22.238196,0.064043,Uptime
2019-04-01 22:18:22.309732,0.068213,Uptime
2019-04-01 22:18:22.376730,0.063722,Uptime
2019-04-01 22:18:22.437990,0.05888,Uptime
2019-04-01 22:18:22.502133,0.060951,Uptime
2019-04-01 22:18:22.564370,0.060045,Uptime
2019-04-01 22:18:22.628173,0.061313,Uptime
2019-04-01 22:18:22.691578,0.060101,Uptime
2019-04-01 22:18:22.753425,0.05805,Uptime
2019-04-01 22:18:22.815142,0.058902,Uptime
2019-04-01 22:18:22.878828,0.060328,Uptime
2019-04-01 22:18:22.941942,0.060744,Uptime
